#,NAME,Gl(deg),Gb(deg),P0(s),P1,F0(Hz),DM(cm^-3pc),BINARY (type),Binary Period (days),Semi-major axis,BINCOMP,DIST(kpc),DIST_DM(kpc),AGE(Yr),EDOT(ergs/),PMTOT(mas/yr)
830,J1537-5645,324.283,-0.943,0.430464,2.78E-15,2.323074,707,*,*,*,*,24.59,24.59,2450000,1380000000000000000000000000000000,*
1623,B1813-36,356.801,-9.374,0.387017,2.05E-15,2.583866,94.3,*,*,*,*,3.78,3.78,3000000,1390000000000000000000000000000000,*
1884,B1842+14,45.557,8.149,0.375463,1.87E-15,2.663376,41.5,*,*,*,*,2.61,2.61,3180000,1400000000000000000000000000000000,45.891
303,B0840-48,267.182,-4.101,0.644354,9.5E-15,1.551942,196.85,*,*,*,*,8.68,8.68,1070000,1400000000000000000000000000000000,*
316,J0900-3144,256.162,9.486,0.01111,4.91E-20,90.011843,75.7,BT,18.7376,17.2488,CO(?)[bjd+06],0.82,0.82,3580000000,1410000000000000000000000000000000,*
1239,J1722-4400,344.843,-4.319,0.218554,3.74E-16,4.575526,219.3,*,*,*,*,7.27,7.27,9260000,1410000000000000000000000000000000,*
1025,J1637-4450,339.248,1.475,0.25287,5.75E-16,3.954604,470.7,*,*,*,*,8.2,8.2,6960000,1410000000000000000000000000000000,*
1520,J1802-2124,8.382,0.611,0.012648,7.26E-20,79.066424,149.63,ELL1,0.6989,3.7189,CO[fsk+10],3.33,3.33,2760000000,1420000000000000000000000000000000,4.875
1936,B1848+13,44.99,6.339,0.345582,1.49E-15,2.89367,60.15,*,*,*,*,3.14,3.14,3670000,1430000000000000000000000000000000,16.125
1870,J1843-1507,18.559,-5.129,0.58355,7.2E-15,1.713648,215.5,*,*,*,*,9.05,9.05,1280000,1430000000000000000000000000000000,*
1113,J1657-4432,341.743,-1.006,0.609607,8.2E-15,1.640401,375.3,*,*,*,*,5.58,5.58,1180000,1430000000000000000000000000000000,*
531,J1216-6410,299.096,-1.561,0.003539,1.62E-21,282.535706,47.4,ELL1,4.0367,2.9371,He[fsk+04],1.71,1.71,34700000000,1440000000000000000000000000000000,*
1175,J1709+2313,44.522,32.209,0.004631,3.63E-21,215.926931,25.35,BT,22.7119,15.2885,He[lwf+04],1.83,1.83,20200000000,1440000000000000000000000000000000,10.214
1585,J1811-1835,11.909,0.049,0.557464,6.31E-15,1.793839,761,*,*,*,*,9.36,9.36,1400000,1440000000000000000000000000000000,*
1220,J1718-4539,343.022,-4.584,0.590473,7.51E-15,1.693558,254,*,*,*,*,10.82,10.82,1250000,1440000000000000000000000000000000,*
48,J0100-7211,301.93,-44.918,8.020392,1.88E-11,0.124682,*,*,*,*,*,59.7,*,6760,1440000000000000000000000000000000,*
1891,J1845-0826,24.693,-2.441,0.634354,9.35E-15,1.576406,228.2,*,*,*,*,4.87,4.87,1070000,1450000000000000000000000000000000,*
1922,J1849-0040,32.075,0.198,0.672481,1.11E-14,1.487032,1234.9,*,*,*,*,20.86,20.86,956000,1450000000000000000000000000000000,*
2170,B1915+22,55.785,4.553,0.425897,2.86E-15,2.347984,134.93,*,*,*,*,8.04,8.04,2360000,1460000000000000000000000000000000,*
597,J1309-6415,304.867,-1.462,0.619454,8.79E-15,1.614326,574,*,*,*,*,30,30,1120000,1460000000000000000000000000000000,*
1988,J1857+0809,40.839,2.446,0.502924,4.74E-15,1.988373,282,*,*,*,*,8.72,8.72,1680000,1470000000000000000000000000000000,*
2441,B2127+11G,65.011,-27.312,0.03766,2E-18,26.553255,66.4,*,*,*,*,12.9,3.84,298000000,1480000000000000000000000000000000,*
1783,B1834-04,27.167,1.13,0.354237,1.66E-15,2.822973,231.5,*,*,*,*,4.62,4.62,3380000,1480000000000000000000000000000000,12.134
1266,J1730-2304,3.137,6.023,0.008123,2.02E-20,123.110287,9.62,*,*,*,*,0.62,0.51,6380000000,1490000000000000000000000000000000,*
1478,J1757-5322,339.637,-13.98,0.00887,2.63E-20,112.740064,30.82,ELL1,0.4533,2.0865,CO[jcv+06],1.36,1.36,5340000000,1490000000000000000000000000000000,*
1869,J1843-1448,18.782,-4.871,0.005471,6.21E-21,182.770888,114.51,*,*,*,*,3.42,3.42,14000000000,1500000000000000000000000000000000,15.945
1477,J1757-27,2.4,-1.721,0.017687,2.1E-19,56.538014,334,*,*,*,*,5.42,5.42,1330000000,1500000000000000000000000000000000,*
1533,B1802-07,20.792,6.773,0.023101,4.67E-19,43.288441,186.32,BT,2.6168,3.9205,*,7.8,11.59,784000000,1500000000000000000000000000000000,*
851,J1543-5013,328.925,3.725,0.644255,1.01E-14,1.55218,211,*,*,*,*,6.76,6.76,1010000,1500000000000000000000000000000000,*
162,J0519-6932,280.287,-33.254,0.263212,6.97E-16,3.799224,119.4,*,*,*,*,49.7,3.21,5980000,1510000000000000000000000000000000,*
1541,J1805-2037,9.449,0.307,0.357807,1.76E-15,2.794805,708.1,*,*,*,*,9.26,9.26,3230000,1510000000000000000000000000000000,*
1109,J1654-4245,342.761,0.565,1.101555,5.12E-14,0.907808,950,*,*,*,*,11.84,11.84,341000,1510000000000000000000000000000000,*
548,J1233-6312,300.915,-0.406,0.564759,6.92E-15,1.770666,414,*,*,*,*,20.49,20.49,1290000,1520000000000000000000000000000000,*
1177,J1709-3841,347.709,0.832,0.586986,7.86E-15,1.703618,356,*,*,*,*,5.17,5.17,1180000,1530000000000000000000000000000000,*
2151,J1915+0838,43.337,-1.295,0.342777,1.57E-15,2.91735,358,*,*,*,*,8.12,8.12,3460000,1540000000000000000000000000000000,*
1041,B1635-45,338.5,0.459,0.529116,5.78E-15,1.889945,258.91,*,*,*,*,4.64,4.64,1450000,1540000000000000000000000000000000,*
704,J1423-6953,310.736,-8.43,0.333411,1.45E-15,2.999304,123.98,*,*,*,*,6.38,6.38,3640000,1550000000000000000000000000000000,*
639,J1337-6306,308.095,-0.696,0.207953,3.56E-16,4.808779,777.7,*,*,*,*,16.01,16.01,9260000,1560000000000000000000000000000000,*
1700,J1824-2537,7.123,-5.918,0.22332,4.4E-16,4.477874,158.5,*,*,*,*,5.48,5.48,8040000,1560000000000000000000000000000000,*
1818,J1839-0643,25.547,-0.35,0.449548,3.64E-15,2.224456,497.9,*,*,*,*,6.55,6.55,1960000,1580000000000000000000000000000000,*
215,J0627+0649,204.166,-2.085,0.346523,1.7E-15,2.885815,86.6,*,*,*,*,4,4,3230000,1610000000000000000000000000000000,*
1213,J1717-40435,346.937,-1.574,0.349929,1.75E-15,2.857727,539,*,*,*,*,11.41,11.41,3170000,1610000000000000000000000000000000,*
1669,J1823-1347,17.488,-0.189,0.617107,9.6E-15,1.620464,1044,*,*,*,*,11.14,11.14,1020000,1610000000000000000000000000000000,*
341,J0931-1902,250.999,23.054,0.004638,4.09E-21,215.60881,41.5,*,*,*,*,3.63,3.63,18000000000,1620000000000000000000000000000000,*
2313,J1949+3106,66.858,2.554,0.013138,9.39E-20,76.114024,164.13,DD,1.9495,7.2886,CO[dfc+12],7.78,7.78,2220000000,1630000000000000000000000000000000,5.947
2299,J1946+2535,61.809,0.283,0.515167,5.64E-15,1.941118,248.81,*,*,*,*,9.58,9.58,1450000,1630000000000000000000000000000000,*
1221,J1719-1438,8.858,12.838,0.00579,8.04E-21,172.707045,36.86,ELL1,0.0907,0.0018,UL[bbb+11a],1.64,1.64,11400000000,1640000000000000000000000000000000,11.163
862,J1547-5839,324.167,-3.243,0.24219,5.94E-16,4.128984,222.3,*,*,*,*,7.19,7.19,6460000,1650000000000000000000000000000000,*
62,J0131-7310,298.944,-43.648,0.348124,1.76E-15,2.872539,205.2,*,*,*,*,59.7,2.55,3130000,1650000000000000000000000000000000,*
1217,J1718-3718,349.849,0.216,3.378574,1.61E-12,0.295983,371.1,*,*,*,*,5.08,5.08,33200,1650000000000000000000000000000000,*
2157,B1913+16,49.968,2.122,0.05903,8.63E-18,16.940538,168.77,BT,0.323,2.3418,NS[wnt10],7.13,7.13,108000000,1660000000000000000000000000000000,1.592
414,J1045-4509,280.851,12.254,0.007474,1.77E-20,133.79315,58.14,ELL1,4.0835,3.0151,He[bhl+94],0.34,3.24,6700000000,1670000000000000000000000000000000,7.993
291,J0831-4406,262.285,-2.694,0.311674,1.28E-15,3.208486,254,*,*,*,*,12.73,12.73,3860000,1670000000000000000000000000000000,*
2043,B1900-06,28.479,-5.679,0.431887,3.4E-15,2.31542,195.61,*,*,*,*,8.77,8.77,2010000,1670000000000000000000000000000000,*
870,J1550-5242,328.144,1.198,0.749659,1.78E-14,1.33394,337.7,*,*,*,*,6.67,6.67,668000,1670000000000000000000000000000000,*
1439,J1751-2516,3.852,0.692,0.394836,2.64E-15,2.532699,556,*,*,*,*,7.46,7.46,2370000,1700000000000000000000000000000000,*
1680,B1821-11,19.809,0.741,0.435759,3.55E-15,2.294846,603,*,*,*,*,8.03,8.03,1940000,1700000000000000000000000000000000,*
1975,J1855+0700,39.613,2.337,0.258685,7.52E-16,3.865711,244,*,*,*,*,6.84,6.84,5450000,1710000000000000000000000000000000,*
1194,J1713-3844,348.101,0.207,1.600114,1.77E-13,0.624955,544,*,*,*,*,6.5,6.5,143000,1710000000000000000000000000000000,*
2048,J1904+0004,34.45,-2.811,0.139525,1.18E-16,7.167193,233.61,*,*,*,*,6.43,6.43,18700000,1720000000000000000000000000000000,*
902,J1603-3539,341.218,12.526,0.141909,1.24E-16,7.04679,77.5,*,*,*,*,3.83,3.83,18100000,1720000000000000000000000000000000,*
805,J1529-3828,333.886,14.728,0.008486,2.7E-20,117.837233,73.62,DD,119.6748,29.3405,He[nbb+14],4.85,4.85,4980000000,1740000000000000000000000000000000,*
1470,J1756-2251,6.499,0.948,0.028462,1.02E-18,35.135073,121.2,DD,0.3196,2.7565,NS[fsk+14],0.73,2.92,443000000,1740000000000000000000000000000000,2.42
848,J1542-5303,327.073,1.578,1.207568,7.78E-14,0.828111,265.7,*,*,*,*,6.02,6.02,246000,1740000000000000000000000000000000,*
827,B1534+12,19.848,48.341,0.037904,2.42E-18,26.382133,11.62,DD,0.4207,3.7295,NS[sttw02],1.05,0.68,248000000,1760000000000000000000000000000000,25.328
2052,J1904+0738,41.18,0.68,0.208958,4.11E-16,4.785643,278.32,*,*,*,*,5.86,5.86,8060000,1780000000000000000000000000000000,*
2474,J2215+1538,76.783,-32.929,0.374196,2.37E-15,2.672397,29.26,*,*,*,*,3.12,3.12,2500000,1780000000000000000000000000000000,*
1445,B1749-28,1.54,-0.961,0.562558,8.13E-15,1.777596,50.37,*,*,*,*,0.2,1.53,1100000,1800000000000000000000000000000000,6.403
1841,J1841-0500,27.323,-0.034,0.912914,3.48E-14,1.095393,532,*,*,*,*,6.77,6.77,416000,1800000000000000000000000000000000,*
1570,J1809-1943,10.727,-0.158,5.540354,7.77E-12,0.180494,178,*,*,*,*,3.6,3.57,11300,1800000000000000000000000000000000,13.433
975,J1624-4721,335.874,1.393,0.448723,4.15E-15,2.228545,364,*,*,*,*,6.11,6.11,1710000,1810000000000000000000000000000000,*
996,J1629-6902,320.371,-13.926,0.006001,1E-20,166.649906,29.49,*,*,*,*,1.36,1.36,9510000000,1830000000000000000000000000000000,*
1521,J1802-2426,5.731,-0.886,0.569007,8.56E-15,1.757447,711,*,*,*,*,12.13,12.13,1050000,1830000000000000000000000000000000,*
2375,B2020+28,68.863,-4.671,0.343402,1.89E-15,2.912038,24.63,*,*,*,*,2.1,2.61,2870000,1850000000000000000000000000000000,24.007
1944,B1848+04,36.72,2.046,0.284697,1.09E-15,3.5125,115.54,*,*,*,*,3.17,3.17,4140000,1860000000000000000000000000000000,*
2409,J2047+5029,89.057,4.376,0.445945,4.18E-15,2.242431,107.68,*,*,*,*,5.03,5.03,1690000,1860000000000000000000000000000000,*
433,B1054-62,290.292,-2.966,0.422447,3.58E-15,2.36716,320.3,*,*,*,*,2.4,13.65,1870000,1870000000000000000000000000000000,*
742,J1455-3330,330.722,22.562,0.007987,2.43E-20,125.200245,13.57,ELL1,76.1746,32.3622,He[lnl+95],0.74,0.74,5210000000,1880000000000000000000000000000000,8.149
2096,J1909+0616,40.62,-1.21,0.755993,2.06E-14,1.322764,352,*,*,*,*,8.59,8.59,582000,1880000000000000000000000000000000,*
560,J1244-5053,301.764,11.966,0.275207,1E-15,3.633627,109.95,*,*,*,*,8.49,8.49,4360000,1890000000000000000000000000000000,*
1633,J1819-1008,20.287,2.337,0.30149,1.32E-15,3.316861,404,*,*,*,*,10.75,10.75,3620000,1900000000000000000000000000000000,*
2378,B2022+50,86.863,7.544,0.372619,2.51E-15,2.683706,33.02,*,*,*,*,1.8,1.8,2350000,1920000000000000000000000000000000,22.023
1925,J1849+0409,36.367,2.425,0.761194,2.16E-14,1.313725,56.1,*,*,*,*,2.41,2.41,559000,1930000000000000000000000000000000,*
2003,J1900+0308,36.798,-0.658,0.004909,5.9E-21,203.697558,249.9,ELL1,12.476,6.7164,He[csl+12],5.27,5.27,13200000000,1970000000000000000000000000000000,*
2175,J1918+1541,49.894,1.36,0.370883,2.54E-15,2.696268,13,*,*,*,*,0.68,0.68,2310000,1970000000000000000000000000000000,*
1535,J1804-2717,3.505,-2.736,0.009343,4.09E-20,107.031651,24.67,BT,11.1287,7.2815,He[llb+96],1.17,1.17,3620000000,1980000000000000000000000000000000,*
819,J1535-4114,333.175,11.821,0.432866,4.07E-15,2.310183,66.28,*,*,*,*,2.8,2.8,1680000,1980000000000000000000000000000000,*
503,J1144-6217,295.186,-0.438,0.850665,3.08E-14,1.175551,284.7,*,*,*,*,8.88,8.88,437000,1980000000000000000000000000000000,*
131,J0426+4933,154.436,0.288,0.922475,3.93E-14,1.084041,85,*,*,*,*,3.6,3.6,371000,1980000000000000000000000000000000,*
2015,J1901-0312,31.192,-3.646,0.355725,2.29E-15,2.811159,106.4,*,*,*,*,2.89,2.89,2460000,2010000000000000000000000000000000,*
1479,J1758-1931,9.544,2.353,0.692552,1.69E-14,1.443936,207,*,*,*,*,4.23,4.23,649000,2010000000000000000000000000000000,*
237,J0658+0022,213.374,1.688,0.563295,9.15E-15,1.775269,122,*,*,*,*,6.46,6.46,975000,2020000000000000000000000000000000,*
1280,B1729-41,347.98,-4.462,0.627981,1.28E-14,1.592406,195.3,*,*,*,*,5.94,5.94,775000,2050000000000000000000000000000000,*
1770,J1835-0114,29.99,3.007,0.005116,7E-21,195.450398,98,BT,6.6925,4.6544,He[eklk13],2.67,2.67,11600000000,2060000000000000000000000000000000,*
2391,J2033+1734,60.857,-13.154,0.005949,1.11E-20,168.096678,25.08,BT,56.3078,20.1631,He[rtj+96],1.37,1.37,8480000000,2080000000000000000000000000000000,12.501
962,J1622-4347,338.122,4.198,0.457681,5.05E-15,2.184926,177,*,*,*,*,5.37,5.37,1440000,2080000000000000000000000000000000,*
1116,J1658-4958,337.602,-4.554,0.416874,3.86E-15,2.398808,193.4,*,*,*,*,6.26,6.26,1710000,2100000000000000000000000000000000,*
1714,J1827-0934,21.724,0.841,0.512548,7.23E-15,1.951037,259.2,*,*,*,*,4.47,4.47,1120000,2120000000000000000000000000000000,*
1441,J1751-3323,356.829,-3.382,0.548227,8.83E-15,1.824062,296.7,*,*,*,*,9.27,9.27,984000,2120000000000000000000000000000000,*
2436,B2127+11B,65.013,-27.314,0.056133,9.54E-18,17.814821,67.69,*,*,*,*,12.9,3.84,93200000,2130000000000000000000000000000000,2.55
763,J1509-6015,319.228,-1.815,0.339038,2.12E-15,2.949518,423.6,*,*,*,*,13.63,13.63,2530000,2150000000000000000000000000000000,*
1814,J1839-0402,28.016,0.73,0.52094,7.69E-15,1.919608,242,*,*,*,*,4.69,4.69,1070000,2150000000000000000000000000000000,*
1154,J1705-4108,345.291,-0.042,0.861067,3.47E-14,1.161349,1077,*,*,*,*,11.87,11.87,393000,2150000000000000000000000000000000,*
2485,J2229+2643,87.693,-26.284,0.002978,1.46E-21,335.816213,23.02,BT,93.0159,18.9125,He[lcf+96],1.43,1.43,32300000000,2180000000000000000000000000000000,17.029
1946,J1852+0008,33.198,-0.222,0.467894,5.68E-15,2.137236,254.9,*,*,*,*,5.1,5.1,1310000,2190000000000000000000000000000000,*
1461,J1755-2521,4.255,-0.15,1.175968,9.02E-14,0.850363,252,*,*,*,*,4.12,4.12,207000,2190000000000000000000000000000000,*
285,J0821-4221,259.825,-3.137,0.396728,3.48E-15,2.520617,270.6,*,*,*,*,18.16,18.16,1810000,2200000000000000000000000000000000,*
2083,J1907+1149,45.29,1.832,1.42016,1.6E-13,0.704146,202.8,*,*,*,*,5.28,5.28,141000,2200000000000000000000000000000000,*
1985,J1857+0210,35.586,-0.393,0.630983,1.4E-14,1.584829,783,*,*,*,*,15.01,15.01,712000,2210000000000000000000000000000000,*
591,B1303-66,304.462,-3.463,0.473026,5.97E-15,2.114047,436.9,*,*,*,*,29.16,29.16,1250000,2230000000000000000000000000000000,*
1338,J1741-2945,358.798,0.38,0.223558,6.34E-16,4.473116,310.3,*,*,*,*,4.66,4.66,5580000,2240000000000000000000000000000000,*
1642,J1819-1717,13.991,-1.048,0.393522,3.45E-15,2.541156,405,*,*,*,*,5.87,5.87,1800000,2240000000000000000000000000000000,*
2171,J1918-0642,30.027,-9.123,0.007646,2.57E-20,130.789514,26.55,ELL1,10.9132,8.3505,He[jsb+10],0.91,1.4,4710000000,2270000000000000000000000000000000,9.299
367,J1000-5149,278.107,2.603,0.255677,9.59E-16,3.911183,72.8,*,*,*,*,2.33,2.33,4220000,2270000000000000000000000000000000,*
1630,J1818-1541,15.27,-0.063,0.551134,9.68E-15,1.814442,690,*,*,*,*,8.24,8.24,902000,2280000000000000000000000000000000,*
165,J0522-6847,279.348,-33.168,0.674532,1.77E-14,1.48251,126.45,*,*,*,*,49.7,3.21,603000,2280000000000000000000000000000000,*
1090,J1651-4519,340.506,-0.719,0.517443,8.19E-15,1.932579,562,*,*,*,*,7.29,7.29,1000000,2330000000000000000000000000000000,*
2516,J2317+1439,91.361,-42.36,0.003445,2.42E-21,290.254608,21.91,BT,2.4593,2.3139,He[cnt93],1.89,1.89,22600000000,2340000000000000000000000000000000,3.835
739,J1453+1902,23.395,60.812,0.005792,1.16E-20,172.64291,14.05,*,*,*,*,0.95,0.95,7900000000,2360000000000000000000000000000000,7.515
889,B1556-44,334.54,6.367,0.257056,1.02E-15,3.890201,56.1,*,*,*,*,2.3,1.58,4000000,2370000000000000000000000000000000,13.238
141,B0450+55,152.617,7.547,0.340729,2.37E-15,2.93488,14.59,*,*,*,*,1.18,0.9,2280000,2370000000000000000000000000000000,56.156
765,J1511-5414,322.598,3.177,0.200384,4.85E-16,4.990426,84.76,*,*,*,*,2.24,2.24,6550000,2380000000000000000000000000000000,*
858,J1546-5302,327.47,1.301,0.58084,1.18E-14,1.721645,287,*,*,*,*,6.1,6.1,780000,2380000000000000000000000000000000,*
1257,J1726-3635,351.422,-0.802,0.287432,1.44E-15,3.479089,539.2,*,*,*,*,7.36,7.36,3160000,2390000000000000000000000000000000,*
1788,J1836-2354A,9.886,-7.561,0.003354,2.32E-21,298.121588,89.11,BT,0.2028,0.0464,UL[lrfs11],3.2,3.09,22900000000,2420000000000000000000000000000000,*
516,B1154-62,296.705,-0.199,0.400522,3.93E-15,2.496741,325.2,*,*,*,*,4,9.95,1610000,2420000000000000000000000000000000,*
294,J0835-3707,257.076,1.99,0.541404,9.78E-15,1.847048,112.3,*,*,*,*,2.34,2.34,877000,2430000000000000000000000000000000,*
727,J1437-6146,315.101,-1.422,0.467616,6.33E-15,2.138505,200.5,*,*,*,*,4.77,4.77,1170000,2440000000000000000000000000000000,*
400,J1031-6117,286.88,-2.881,0.306411,1.78E-15,3.263592,506.8,*,*,*,*,30,30,2720000,2450000000000000000000000000000000,*
1836,J1841-0157,30.099,1.216,0.663321,1.81E-14,1.507565,475,*,*,*,*,7.27,7.27,581000,2450000000000000000000000000000000,*
112,B0353+52,149.099,-0.522,0.19703,4.77E-16,5.075367,103.71,*,*,*,*,4.73,4.73,6550000,2460000000000000000000000000000000,10.817
654,J1347-5947,309.914,2.318,0.609962,1.42E-14,1.639447,293.4,*,*,*,*,6.54,6.54,682000,2460000000000000000000000000000000,*
1926,J1849-0614,27.182,-2.469,0.953384,5.39E-14,1.048895,119.6,*,*,*,*,2.84,2.84,280000,2460000000000000000000000000000000,*
1667,B1820-11,19.767,0.946,0.279829,1.38E-15,3.573615,428.59,BT,357.762,200.672,MS(?)[pv91],6.28,6.28,3220000,2480000000000000000000000000000000,*
973,J1624-4411,338.069,3.677,0.233164,7.99E-16,4.288825,139.4,*,*,*,*,3.64,3.64,4620000,2490000000000000000000000000000000,*
913,J1607-5140,330.884,0.213,0.342723,2.54E-15,2.91781,533,*,*,*,*,7.01,7.01,2140000,2490000000000000000000000000000000,*
677,J1405-4656,315.826,14.079,0.007602,2.79E-20,131.54081,13.88,ELL1,8.9564,6.5677,He[btb+15],0.74,0.74,4320000000,2510000000000000000000000000000000,48.332
818,B1530-539,325.463,1.483,0.289689,1.54E-15,3.451979,190.82,*,*,*,*,4.26,4.26,2970000,2510000000000000000000000000000000,*
1849,J1842+0358,35.434,3.846,0.233326,8.11E-16,4.285845,109.9,*,*,*,*,3.21,3.21,4560000,2520000000000000000000000000000000,*
1151,J1705-3423,350.72,3.975,0.255426,1.08E-15,3.915021,146.36,*,*,*,*,3.75,3.75,3760000,2550000000000000000000000000000000,*
1908,J1848-0055,31.798,0.171,0.274557,1.35E-15,3.642235,1166,*,*,*,*,15.15,15.15,3220000,2570000000000000000000000000000000,*
1952,J1852-0127,31.706,-0.802,0.428979,5.15E-15,2.331117,431,*,*,*,*,6.43,6.43,1320000,2570000000000000000000000000000000,*
2353,J2007+2722,65.713,-2.695,0.024497,9.61E-19,40.820678,127,*,*,*,*,6.85,6.85,404000000,2580000000000000000000000000000000,*
1730,J1830-0131,29.156,3.994,0.457536,6.32E-15,2.185621,95.7,*,*,*,*,2.68,2.68,1150000,2600000000000000000000000000000000,*
1785,B1834-10,22.263,-1.415,0.562711,1.18E-14,1.777112,316.98,*,*,*,*,5.39,5.39,756000,2610000000000000000000000000000000,21.633
2132,J1913+0446,39.736,-2.79,1.61613,2.79E-13,0.618762,109.1,*,*,*,*,3.41,3.41,91800,2610000000000000000000000000000000,*
1724,J1829+0000,30.46,4.817,0.199147,5.25E-16,5.021406,114,*,*,*,*,3.32,3.32,6010000,2620000000000000000000000000000000,*
611,B1316-60,306.314,1.742,0.284351,1.53E-15,3.516775,400.94,*,*,*,*,12.64,12.64,2950000,2620000000000000000000000000000000,*
1762,J1834-0742,24.151,0.223,0.788354,3.25E-14,1.268466,552,*,*,*,*,6.91,6.91,385000,2620000000000000000000000000000000,*
2286,J1943+2210,58.439,-0.73,0.005084,8.79E-21,196.688796,174.09,ELL1,8.3115,8.0641,CO,8.35,8.35,9170000000,2640000000000000000000000000000000,*
832,J1538-5438,325.645,0.679,0.276726,1.42E-15,3.613681,136.9,*,*,*,*,3.6,3.6,3080000,2650000000000000000000000000000000,*
1039,J1638-5226,333.702,-3.739,0.340503,2.65E-15,2.936834,170.1,*,*,*,*,4.88,4.88,2040000,2650000000000000000000000000000000,*
2159,J1916+0748,42.772,-2.047,0.541752,1.07E-14,1.845863,304,*,*,*,*,8.24,8.24,802000,2660000000000000000000000000000000,*
457,B1112-60,291.443,-0.322,0.88082,4.61E-14,1.135306,677,*,*,*,*,30,30,303000,2660000000000000000000000000000000,*
1715,B1824-10,21.286,0.798,0.245757,1E-15,4.069058,430,*,*,*,*,6.15,6.15,3880000,2670000000000000000000000000000000,*
1914,J1848+0647,38.701,3.646,0.505957,8.75E-15,1.976454,27.9,*,*,*,*,1.44,1.44,916000,2670000000000000000000000000000000,*
2271,B1937+24,60.174,1.361,0.645302,1.83E-14,1.549661,142.88,*,*,*,*,7.34,7.34,560000,2680000000000000000000000000000000,*
759,B1504-43,327.339,12.459,0.286757,1.6E-15,3.487273,48.7,*,*,*,*,1.79,1.79,2830000,2690000000000000000000000000000000,*
1848,J1842-0309,29.078,0.584,0.40492,4.52E-15,2.469626,955,*,*,*,*,11.41,11.41,1420000,2690000000000000000000000000000000,*
2354,J2007+3120,69.042,-0.535,0.608205,1.56E-14,1.644182,191.5,*,*,*,*,7.28,7.28,618000,2740000000000000000000000000000000,*
153,B0502-66,276.869,-35.504,0.691251,2.31E-14,1.446652,68.9,*,*,*,*,49.7,3.03,474000,2760000000000000000000000000000000,*
900,J1603-2531,348.375,19.985,0.28307,1.59E-15,3.53269,53.76,*,*,*,*,4.6,4.6,2820000,2770000000000000000000000000000000,*
1237,B1718-36,350.934,-0.001,0.399183,4.46E-15,2.505114,416.2,*,*,*,*,5.3,5.3,1420000,2770000000000000000000000000000000,*
497,J1141-6545,295.791,-3.863,0.393899,4.31E-15,2.538723,116.08,DD,0.1977,1.8589,CO[abw+11],3,3.2,1450000,2780000000000000000000000000000000,*
828,J1537-4912,328.705,5.181,0.301311,1.93E-15,3.318833,69.7,*,*,*,*,1.82,1.82,2470000,2790000000000000000000000000000000,*
1879,J1844-0310,29.343,0.036,0.525049,1.02E-14,1.904584,836.1,*,*,*,*,8.88,8.88,813000,2790000000000000000000000000000000,*
